StoreNumber,Department,SubClass,Price_Status,Stcl on stock_prevweek2,Last pieces_prevweek2,Stcl on salesfloor_prevweek2,Stcl on backroom_prevweek2,Stcl on stock_prevweek1,Last pieces_prevweek1,Stcl on salesfloor_prevweek1,Stcl on backroom_prevweek1
3112321,ladies' HOUSE,jeans_trousers,Regular,54,12,46,8,58,15,50,8
3112321,ladies' HOUSE,jogging_tops,Regular,34,6,30,2,41,5,36,3
3112321,ladies' HOUSE,outer_jackets,Regular,22,3,13,8,30,7,21,8
3112321,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,1,2,1,0
3112321,ladies' HOUSE,shirts_l_s,Regular,10,0,9,0,9,1,7,2
3112321,ladies' HOUSE,shirts_s_s,Regular,7,1,7,0,7,1,4,3
3112321,ladies' HOUSE,shorts,Regular,2,0,2,0,1,0,1,0
3112321,ladies' HOUSE,skirts,Regular,15,1,9,4,16,0,9,5
3112321,ladies' HOUSE,sweaters,Regular,25,2,21,3,34,5,23,11
3112321,ladies' HOUSE,t-shirts_l_s,Regular,26,3,24,2,31,4,28,2
3112321,ladies' HOUSE,t-shirts_s_s,Regular,74,17,65,6,80,16,64,13
3112321,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,4,1,3,0,2,1
3112321,ladies' HOUSE,trousers,Regular,40,7,33,6,42,6,28,13
3112321,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112321,men's HOUSE,jackets,Regular,5,3,3,2,6,3,3,3
3112321,men's HOUSE,jeans_jacket,Regular,1,1,0,1,2,0,1,1
3112321,men's HOUSE,jeans_shorts,Regular,6,6,6,0,6,6,6,0
3112321,men's HOUSE,jeans_trousers,Regular,59,11,47,10,63,13,51,11
3112321,men's HOUSE,jogging_tops,Regular,61,10,50,10,63,15,46,17
3112321,men's HOUSE,outer_jackets,Regular,32,7,20,12,32,12,18,14
3112321,men's HOUSE,polos,Regular,4,3,3,0,4,3,0,4
3112321,men's HOUSE,shirts_l_s,Regular,19,4,8,11,20,4,7,13
3112321,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
3112321,men's HOUSE,shorts,Regular,4,0,4,0,4,0,2,2
3112321,men's HOUSE,shorts_knitted,Regular,7,0,4,1,7,0,2,3
3112321,men's HOUSE,sweaters,Regular,10,0,9,1,10,1,10,0
3112321,men's HOUSE,t-shirts_l_s,Regular,6,3,5,1,8,2,7,1
3112321,men's HOUSE,t-shirts_s_s,Regular,81,12,69,12,94,15,79,15
3112321,men's HOUSE,t-shirts_s_s_lic,Regular,25,2,24,1,31,3,28,3
3112321,men's HOUSE,trousers,Regular,32,4,17,15,36,4,18,18
3112321,men's HOUSE,trousers_knitted,Regular,15,5,11,0,16,6,4,8
3112322,ladies' HOUSE,coats,Regular,4,4,4,0,6,4,6,0
3112322,ladies' HOUSE,dresses_knitted,Regular,5,1,0,5,7,0,2,5
3112322,ladies' HOUSE,dresses_woven,Regular,3,1,2,1,3,1,2,1
3112322,ladies' HOUSE,jackets,Regular,7,1,7,0,7,1,7,0
3112322,ladies' HOUSE,jeans_trousers,Regular,42,4,39,3,44,6,41,3
3112322,ladies' HOUSE,jogging_tops,Regular,34,5,34,0,41,5,39,2
3112322,ladies' HOUSE,outer_jackets,Regular,19,0,18,1,26,1,25,1
3112322,ladies' HOUSE,shirts_l_s,Regular,7,0,7,0,7,0,7,0
3112322,ladies' HOUSE,shirts_s_s,Regular,4,1,1,3,4,1,0,4
3112322,ladies' HOUSE,skirts,Regular,7,1,5,1,7,1,5,2
3112322,ladies' HOUSE,sweaters,Regular,19,0,17,2,31,0,28,3
3112322,ladies' HOUSE,t-shirts_l_s,Regular,20,0,19,1,28,0,25,3
3112322,ladies' HOUSE,t-shirts_s_s,Regular,66,9,64,0,80,10,70,10
3112322,ladies' HOUSE,t-shirts_sleeveless,Regular,4,1,4,0,2,1,2,0
3112322,ladies' HOUSE,trousers,Regular,33,1,26,7,33,1,24,9
3112322,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112322,men's HOUSE,jackets,Regular,2,2,2,0,2,2,2,0
3112322,men's HOUSE,jeans_jacket,Regular,1,0,1,0,1,0,1,0
3112322,men's HOUSE,jeans_shorts,Regular,1,3,1,0,1,2,0,1
3112322,men's HOUSE,jeans_trousers,Regular,28,7,28,0,36,10,32,4
3112322,men's HOUSE,jogging_tops,Regular,49,4,49,0,53,7,45,8
3112322,men's HOUSE,outer_jackets,Regular,19,1,16,3,19,2,16,3
3112322,men's HOUSE,polos,Regular,2,2,2,0,2,2,0,2
3112322,men's HOUSE,shirts_l_s,Regular,14,2,14,0,16,2,7,9
3112322,men's HOUSE,shorts_knitted,Regular,1,0,1,0,1,0,1,0
3112322,men's HOUSE,t-shirts_l_s,Regular,3,0,3,0,6,0,6,0
3112322,men's HOUSE,t-shirts_s_s,Regular,43,5,43,0,57,6,57,0
3112322,men's HOUSE,t-shirts_s_s_lic,Regular,8,1,8,0,12,3,12,0
3112322,men's HOUSE,trousers,Regular,12,3,11,1,14,4,13,1
3112322,men's HOUSE,trousers_knitted,Regular,9,0,9,0,11,1,8,3
3112323,ladies' HOUSE,coats,Regular,5,2,4,1,7,3,6,1
3112323,ladies' HOUSE,dresses_knitted,Regular,8,0,0,8,9,0,2,6
3112323,ladies' HOUSE,dresses_woven,Regular,5,0,1,1,5,0,1,3
3112323,ladies' HOUSE,jackets,Regular,5,0,5,0,5,1,5,0
3112323,ladies' HOUSE,jeans_shorts,Regular,2,1,1,1,0,1,0,0
3112323,ladies' HOUSE,jeans_trousers,Regular,46,8,35,11,52,8,38,14
3112323,ladies' HOUSE,jogging_tops,Regular,36,4,35,1,44,3,43,1
3112323,ladies' HOUSE,outer_jackets,Regular,19,3,16,3,26,5,23,3
3112323,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,2,0,1,0
3112323,ladies' HOUSE,shirts_l_s,Regular,7,0,4,3,7,0,4,3
3112323,ladies' HOUSE,shirts_s_s,Regular,7,0,6,0,7,0,6,1
3112323,ladies' HOUSE,skirts,Regular,9,3,6,3,9,4,6,3
3112323,ladies' HOUSE,sweaters,Regular,24,1,18,5,34,7,27,7
3112323,ladies' HOUSE,t-shirts_l_s,Regular,17,2,15,2,24,2,22,2
3112323,ladies' HOUSE,t-shirts_s_s,Regular,74,15,61,10,86,17,66,18
3112323,ladies' HOUSE,t-shirts_sleeveless,Regular,5,1,2,3,3,1,0,3
3112323,ladies' HOUSE,trousers,Regular,44,3,20,21,43,4,19,23
3112323,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112323,men's HOUSE,jackets,Regular,5,1,3,2,6,1,4,2
3112323,men's HOUSE,jeans_jacket,Regular,1,0,1,0,1,0,0,1
3112323,men's HOUSE,jeans_shorts,Regular,9,4,8,1,6,7,4,2
3112323,men's HOUSE,jeans_trousers,Regular,53,9,46,7,59,11,45,13
3112323,men's HOUSE,jogging_tops,Regular,62,1,53,9,65,8,44,21
3112323,men's HOUSE,outer_jackets,Regular,31,5,25,6,31,7,17,10
3112323,men's HOUSE,polos,Regular,3,3,2,1,3,3,0,3
3112323,men's HOUSE,shirts_l_s,Regular,16,4,16,0,18,5,6,9
3112323,men's HOUSE,shorts,Regular,6,1,6,0,6,1,5,1
3112323,men's HOUSE,shorts_knitted,Regular,5,1,3,1,5,1,2,3
3112323,men's HOUSE,sweaters,Regular,10,1,10,0,12,2,10,2
3112323,men's HOUSE,t-shirts_l_s,Regular,11,3,10,1,13,3,7,6
3112323,men's HOUSE,t-shirts_s_s,Regular,90,10,73,15,106,10,68,35
3112323,men's HOUSE,t-shirts_s_s_lic,Regular,24,3,20,4,35,4,23,11
3112323,men's HOUSE,trousers,Regular,23,3,18,4,28,3,12,16
3112323,men's HOUSE,trousers_knitted,Regular,14,3,10,3,16,4,8,6
3112324,ladies' HOUSE,coats,Regular,5,0,4,1,6,0,5,1
3112324,ladies' HOUSE,dresses_knitted,Regular,5,0,5,0,5,0,0,5
3112324,ladies' HOUSE,dresses_woven,Regular,1,1,1,0,1,1,1,0
3112324,ladies' HOUSE,jackets,Regular,5,2,5,0,5,2,5,0
3112324,ladies' HOUSE,jeans_trousers,Regular,42,8,36,4,46,9,40,6
3112324,ladies' HOUSE,jogging_tops,Regular,38,3,37,1,44,3,42,2
3112324,ladies' HOUSE,outer_jackets,Regular,14,3,10,4,20,4,16,4
3112324,ladies' HOUSE,shirts_l_s,Regular,3,1,3,0,3,1,3,0
3112324,ladies' HOUSE,shirts_s_s,Regular,3,1,3,0,3,1,3,0
3112324,ladies' HOUSE,skirts,Regular,4,2,4,0,4,3,3,0
3112324,ladies' HOUSE,sweaters,Regular,18,3,17,1,27,5,26,1
3112324,ladies' HOUSE,t-shirts_l_s,Regular,16,2,16,0,24,2,22,2
3112324,ladies' HOUSE,t-shirts_s_s,Regular,61,10,57,3,70,14,61,7
3112324,ladies' HOUSE,t-shirts_sleeveless,Regular,4,1,3,1,2,1,1,1
3112324,ladies' HOUSE,trousers,Regular,34,4,25,9,35,4,29,6
3112324,men's HOUSE,coats,Regular,0,0,0,0,0,1,0,0
3112324,men's HOUSE,jackets,Regular,5,0,1,4,5,0,1,4
3112324,men's HOUSE,jeans_jacket,Regular,2,0,2,0,2,0,2,0
3112324,men's HOUSE,jeans_shorts,Regular,7,5,3,4,7,5,3,4
3112324,men's HOUSE,jeans_trousers,Regular,29,10,20,8,32,15,21,10
3112324,men's HOUSE,jogging_tops,Regular,49,6,43,5,54,4,44,10
3112324,men's HOUSE,outer_jackets,Regular,18,3,6,12,18,3,6,12
3112324,men's HOUSE,polos,Regular,4,0,3,1,4,2,3,1
3112324,men's HOUSE,shirts_l_s,Regular,15,2,11,4,17,3,12,5
3112324,men's HOUSE,shorts,Regular,3,0,3,0,3,0,1,2
3112324,men's HOUSE,shorts_knitted,Regular,3,0,1,2,3,0,1,2
3112324,men's HOUSE,sweaters,Regular,4,0,4,0,4,0,4,0
3112324,men's HOUSE,t-shirts_l_s,Regular,3,0,3,0,6,0,5,1
3112324,men's HOUSE,t-shirts_s_s,Regular,66,11,53,13,79,9,62,17
3112324,men's HOUSE,t-shirts_s_s_lic,Regular,17,3,17,0,22,3,21,1
3112324,men's HOUSE,trousers,Regular,11,5,10,1,14,6,13,1
3112324,men's HOUSE,trousers_knitted,Regular,13,3,11,2,15,3,11,4
3112325,ladies' HOUSE,coats,Regular,4,0,4,0,6,0,6,0
3112325,ladies' HOUSE,dresses_knitted,Regular,3,1,3,0,4,1,2,2
3112325,ladies' HOUSE,dresses_woven,Regular,2,1,2,0,3,0,2,1
3112325,ladies' HOUSE,jackets,Regular,5,2,5,0,5,2,5,0
3112325,ladies' HOUSE,jeans_trousers,Regular,36,5,34,1,36,6,34,1
3112325,ladies' HOUSE,jogging_tops,Regular,35,2,32,3,40,1,34,6
3112325,ladies' HOUSE,outer_jackets,Regular,12,3,10,2,18,3,15,3
3112325,ladies' HOUSE,shirts_l_s,Regular,7,0,7,0,7,0,6,1
3112325,ladies' HOUSE,shirts_s_s,Regular,8,0,8,0,8,0,4,4
3112325,ladies' HOUSE,skirts,Regular,5,2,5,0,6,1,6,0
3112325,ladies' HOUSE,sweaters,Regular,15,2,15,0,25,5,22,3
3112325,ladies' HOUSE,t-shirts_l_s,Regular,17,0,16,1,23,0,21,2
3112325,ladies' HOUSE,t-shirts_s_s,Regular,51,5,47,3,59,8,48,8
3112325,ladies' HOUSE,t-shirts_sleeveless,Regular,4,0,4,0,1,1,1,0
3112325,ladies' HOUSE,trousers,Regular,28,3,23,5,29,3,22,7
3112325,men's HOUSE,jackets,Regular,2,2,1,1,2,2,0,2
3112325,men's HOUSE,jeans_jacket,Regular,1,0,1,0,1,0,1,0
3112325,men's HOUSE,jeans_shorts,Regular,3,3,2,1,3,3,2,1
3112325,men's HOUSE,jeans_trousers,Regular,25,10,24,1,31,14,28,3
3112325,men's HOUSE,jogging_tops,Regular,53,4,45,8,58,3,40,18
3112325,men's HOUSE,outer_jackets,Regular,17,1,13,4,17,1,13,4
3112325,men's HOUSE,polos,Regular,1,0,0,1,1,0,0,1
3112325,men's HOUSE,shirts_l_s,Regular,14,2,6,8,16,3,7,9
3112325,men's HOUSE,shorts,Regular,2,0,2,0,0,2,0,0
3112325,men's HOUSE,shorts_knitted,Regular,2,0,2,0,2,0,2,0
3112325,men's HOUSE,sweaters,Regular,1,0,1,0,1,0,1,0
3112325,men's HOUSE,t-shirts_l_s,Regular,7,0,7,0,9,0,8,1
3112325,men's HOUSE,t-shirts_s_s,Regular,61,2,52,9,66,3,48,18
3112325,men's HOUSE,t-shirts_s_s_lic,Regular,11,4,11,0,14,5,14,0
3112325,men's HOUSE,trousers,Regular,14,5,10,4,14,6,9,5
3112325,men's HOUSE,trousers_knitted,Regular,11,1,9,1,12,2,10,1
3112326,ladies' HOUSE,coats,Regular,4,1,4,0,5,2,5,0
3112326,ladies' HOUSE,dresses_knitted,Regular,4,0,4,0,3,1,3,0
3112326,ladies' HOUSE,dresses_woven,Regular,2,0,2,0,2,0,2,0
3112326,ladies' HOUSE,jackets,Regular,5,0,5,0,5,0,5,0
3112326,ladies' HOUSE,jeans_trousers,Regular,38,8,36,2,37,7,35,2
3112326,ladies' HOUSE,jogging_tops,Regular,38,2,38,0,41,3,41,0
3112326,ladies' HOUSE,outer_jackets,Regular,12,1,11,1,17,4,16,1
3112326,ladies' HOUSE,shirts_l_s,Regular,6,1,6,0,7,0,7,0
3112326,ladies' HOUSE,shirts_s_s,Regular,4,0,4,0,4,0,4,0
3112326,ladies' HOUSE,skirts,Regular,8,0,7,0,7,2,6,0
3112326,ladies' HOUSE,sweaters,Regular,18,1,18,0,31,3,31,0
3112326,ladies' HOUSE,t-shirts_l_s,Regular,13,1,13,0,16,2,16,0
3112326,ladies' HOUSE,t-shirts_s_s,Regular,60,7,59,1,70,7,69,1
3112326,ladies' HOUSE,t-shirts_sleeveless,Regular,4,0,3,1,2,0,1,1
3112326,ladies' HOUSE,trousers,Regular,32,5,29,3,33,4,30,3
3112326,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112326,men's HOUSE,jackets,Regular,1,1,1,0,1,1,1,0
3112326,men's HOUSE,jeans_shorts,Regular,3,4,3,0,3,5,3,0
3112326,men's HOUSE,jeans_trousers,Regular,19,7,19,0,23,9,21,2
3112326,men's HOUSE,jogging_tops,Regular,52,3,52,0,53,5,54,0
3112326,men's HOUSE,outer_jackets,Regular,14,1,14,0,14,4,14,0
3112326,men's HOUSE,polos,Regular,4,0,4,0,4,0,4,0
3112326,men's HOUSE,shirts_l_s,Regular,11,1,11,0,13,2,13,0
3112326,men's HOUSE,shorts,Regular,3,0,3,0,3,0,3,0
3112326,men's HOUSE,shorts_knitted,Regular,2,0,2,0,2,0,2,0
3112326,men's HOUSE,sweaters,Regular,1,0,1,0,1,1,1,0
3112326,men's HOUSE,t-shirts_l_s,Regular,2,0,2,0,5,0,5,0
3112326,men's HOUSE,t-shirts_s_s,Regular,62,5,62,0,72,6,72,0
3112326,men's HOUSE,t-shirts_s_s_lic,Regular,13,2,13,0,18,3,18,0
3112326,men's HOUSE,trousers,Regular,12,3,12,0,12,6,12,0
3112326,men's HOUSE,trousers_knitted,Regular,11,2,10,0,12,3,11,0
3112327,ladies' HOUSE,coats,Regular,4,1,4,0,5,1,5,0
3112327,ladies' HOUSE,dresses_knitted,Regular,5,2,5,0,5,1,5,0
3112327,ladies' HOUSE,dresses_woven,Regular,4,0,4,0,4,0,4,0
3112327,ladies' HOUSE,jackets,Regular,5,0,5,0,5,0,5,0
3112327,ladies' HOUSE,jeans_trousers,Regular,42,5,36,5,43,6,37,5
3112327,ladies' HOUSE,jogging_tops,Regular,35,2,35,0,40,2,40,0
3112327,ladies' HOUSE,outer_jackets,Regular,20,2,15,3,26,4,18,7
3112327,ladies' HOUSE,shirts_l_s,Regular,7,0,7,0,7,0,6,1
3112327,ladies' HOUSE,shirts_s_s,Regular,5,0,5,0,4,1,4,0
3112327,ladies' HOUSE,skirts,Regular,10,2,9,0,10,3,9,0
3112327,ladies' HOUSE,sweaters,Regular,23,2,20,3,36,4,32,4
3112327,ladies' HOUSE,t-shirts_l_s,Regular,12,1,12,0,16,1,16,0
3112327,ladies' HOUSE,t-shirts_s_s,Regular,54,12,50,1,63,12,60,1
3112327,ladies' HOUSE,t-shirts_sleeveless,Regular,2,1,2,0,2,0,2,0
3112327,ladies' HOUSE,trousers,Regular,28,6,25,3,29,8,26,3
3112327,men's HOUSE,coats,Regular,0,0,0,0,0,1,0,0
3112327,men's HOUSE,jackets,Regular,5,1,4,1,6,1,5,1
3112327,men's HOUSE,jeans_jacket,Regular,3,0,3,0,3,0,3,0
3112327,men's HOUSE,jeans_shorts,Regular,12,4,8,4,12,4,7,5
3112327,men's HOUSE,jeans_trousers,Regular,53,19,44,9,58,22,45,13
3112327,men's HOUSE,jogging_tops,Regular,60,5,60,0,63,9,63,0
3112327,men's HOUSE,outer_jackets,Regular,32,3,22,10,32,5,22,10
3112327,men's HOUSE,polos,Regular,5,2,6,0,5,2,6,0
3112327,men's HOUSE,shirts_l_s,Regular,18,1,13,5,20,2,10,10
3112327,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,0,2
3112327,men's HOUSE,shorts,Regular,6,0,6,0,4,2,4,0
3112327,men's HOUSE,shorts_knitted,Regular,4,0,4,0,4,0,3,1
3112327,men's HOUSE,sweaters,Regular,11,0,11,0,13,0,12,1
3112327,men's HOUSE,t-shirts_l_s,Regular,10,1,9,1,13,1,12,1
3112327,men's HOUSE,t-shirts_s_s,Regular,81,7,81,0,93,11,93,0
3112327,men's HOUSE,t-shirts_s_s_lic,Regular,25,3,24,1,35,3,34,1
3112327,men's HOUSE,trousers,Regular,26,7,23,3,31,7,27,4
3112327,men's HOUSE,trousers_knitted,Regular,15,5,14,0,16,6,14,1
3112329,ladies' HOUSE,coats,Regular,4,0,4,0,5,0,2,3
3112329,ladies' HOUSE,dresses_knitted,Regular,8,1,8,0,10,0,8,2
3112329,ladies' HOUSE,dresses_woven,Regular,5,0,3,2,5,0,3,2
3112329,ladies' HOUSE,jackets,Regular,5,1,3,2,5,1,3,2
3112329,ladies' HOUSE,jeans_shorts,Regular,1,0,1,0,0,0,0,0
3112329,ladies' HOUSE,jeans_trousers,Regular,50,3,42,5,54,5,47,4
3112329,ladies' HOUSE,jogging_tops,Regular,37,3,33,2,45,1,39,4
3112329,ladies' HOUSE,outer_jackets,Regular,19,1,13,6,28,1,18,10
3112329,ladies' HOUSE,polar_fleecy,Regular,1,0,1,0,3,0,2,0
3112329,ladies' HOUSE,shirts_l_s,Regular,10,1,10,0,11,0,7,4
3112329,ladies' HOUSE,shirts_s_s,Regular,7,0,7,0,7,0,3,4
3112329,ladies' HOUSE,shorts,Regular,2,0,2,0,1,0,1,0
3112329,ladies' HOUSE,skirts,Regular,18,4,16,1,18,2,13,3
3112329,ladies' HOUSE,sweaters,Regular,25,0,22,3,37,1,32,5
3112329,ladies' HOUSE,t-shirts_l_s,Regular,28,0,26,2,36,1,30,6
3112329,ladies' HOUSE,t-shirts_s_s,Regular,83,12,71,5,92,15,69,20
3112329,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,4,1,4,0,1,3
3112329,ladies' HOUSE,trousers,Regular,37,2,29,8,37,2,21,15
3112329,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112329,men's HOUSE,jackets,Regular,4,0,3,1,5,0,3,2
3112329,men's HOUSE,jeans_jacket,Regular,3,0,3,0,3,0,3,0
3112329,men's HOUSE,jeans_shorts,Regular,7,8,7,0,7,8,7,0
3112329,men's HOUSE,jeans_trousers,Regular,59,6,49,9,61,6,48,13
3112329,men's HOUSE,jogging_tops,Regular,61,5,45,16,65,5,44,20
3112329,men's HOUSE,outer_jackets,Regular,36,3,13,23,36,3,16,20
3112329,men's HOUSE,polos,Regular,7,1,7,0,6,2,5,1
3112329,men's HOUSE,shirts_l_s,Regular,19,1,12,7,21,1,6,15
3112329,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
3112329,men's HOUSE,shorts,Regular,3,2,3,0,3,2,3,0
3112329,men's HOUSE,shorts_knitted,Regular,5,0,3,2,5,0,2,3
3112329,men's HOUSE,sweaters,Regular,9,0,9,0,11,1,6,5
3112329,men's HOUSE,t-shirts_l_s,Regular,10,2,9,1,13,2,12,1
3112329,men's HOUSE,t-shirts_s_s,Regular,85,6,82,2,102,5,84,17
3112329,men's HOUSE,t-shirts_s_s_lic,Regular,23,4,21,2,34,4,32,2
3112329,men's HOUSE,trousers,Regular,23,3,17,6,28,3,19,9
3112329,men's HOUSE,trousers_knitted,Regular,15,3,10,4,16,5,7,9
3112330,ladies' HOUSE,coats,Regular,4,0,4,0,5,0,5,0
3112330,ladies' HOUSE,dresses_knitted,Regular,2,1,2,0,3,0,3,0
3112330,ladies' HOUSE,dresses_woven,Regular,1,1,1,0,1,1,1,0
3112330,ladies' HOUSE,jackets,Regular,4,0,4,0,4,0,4,0
3112330,ladies' HOUSE,jeans_trousers,Regular,28,5,26,2,32,6,30,2
3112330,ladies' HOUSE,jogging_tops,Regular,32,4,32,0,37,4,37,0
3112330,ladies' HOUSE,outer_jackets,Regular,13,2,9,1,17,3,15,1
3112330,ladies' HOUSE,shirts_l_s,Regular,5,0,5,0,5,0,5,0
3112330,ladies' HOUSE,shirts_s_s,Regular,3,0,3,0,3,0,1,2
3112330,ladies' HOUSE,skirts,Regular,3,1,3,0,2,2,1,1
3112330,ladies' HOUSE,sweaters,Regular,16,0,14,2,24,1,21,3
3112330,ladies' HOUSE,t-shirts_l_s,Regular,15,0,15,0,17,0,17,0
3112330,ladies' HOUSE,t-shirts_s_s,Regular,38,4,37,0,46,4,44,1
3112330,ladies' HOUSE,t-shirts_sleeveless,Regular,1,0,1,0,1,0,1,0
3112330,ladies' HOUSE,trousers,Regular,21,2,20,1,23,1,22,1
3112330,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112330,men's HOUSE,jackets,Regular,1,1,1,0,1,1,1,0
3112330,men's HOUSE,jeans_shorts,Regular,4,7,4,0,4,7,4,0
3112330,men's HOUSE,jeans_trousers,Regular,18,9,17,1,20,10,19,1
3112330,men's HOUSE,jogging_tops,Regular,48,4,45,3,52,3,46,6
3112330,men's HOUSE,outer_jackets,Regular,12,2,11,1,12,2,11,1
3112330,men's HOUSE,polos,Regular,4,0,4,0,3,1,2,1
3112330,men's HOUSE,shirts_l_s,Regular,15,1,15,0,17,2,13,4
3112330,men's HOUSE,shirts_s_s,Regular,2,0,2,0,2,0,2,0
3112330,men's HOUSE,shorts,Regular,3,0,3,0,2,1,2,0
3112330,men's HOUSE,shorts_knitted,Regular,2,0,2,0,2,0,2,0
3112330,men's HOUSE,t-shirts_l_s,Regular,3,0,3,0,6,0,6,0
3112330,men's HOUSE,t-shirts_s_s,Regular,67,1,66,1,71,3,68,3
3112330,men's HOUSE,t-shirts_s_s_lic,Regular,14,1,14,0,16,3,14,2
3112330,men's HOUSE,trousers,Regular,13,1,12,1,14,1,11,3
3112330,men's HOUSE,trousers_knitted,Regular,9,3,9,0,10,3,7,2
3112331,ladies' HOUSE,coats,Regular,4,0,2,2,6,0,2,4
3112331,ladies' HOUSE,dresses_knitted,Regular,8,2,1,6,11,0,4,7
3112331,ladies' HOUSE,dresses_woven,Regular,8,0,4,4,7,1,4,3
3112331,ladies' HOUSE,jackets,Regular,5,0,1,4,5,0,2,3
3112331,ladies' HOUSE,jeans_shorts,Regular,3,0,3,0,1,0,0,1
3112331,ladies' HOUSE,jeans_trousers,Regular,48,4,37,11,49,8,36,13
3112331,ladies' HOUSE,jogging_tops,Regular,37,2,34,2,41,1,39,2
3112331,ladies' HOUSE,outer_jackets,Regular,20,1,11,9,28,2,14,14
3112331,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,2,0,2,0
3112331,ladies' HOUSE,shirts_l_s,Regular,10,0,9,1,8,0,7,1
3112331,ladies' HOUSE,shirts_s_s,Regular,7,0,4,3,6,0,1,5
3112331,ladies' HOUSE,shorts,Regular,2,0,2,0,1,0,1,0
3112331,ladies' HOUSE,skirts,Regular,16,1,12,4,15,2,10,5
3112331,ladies' HOUSE,sweaters,Regular,25,2,21,4,36,1,23,13
3112331,ladies' HOUSE,t-shirts_l_s,Regular,29,2,27,2,38,1,29,9
3112331,ladies' HOUSE,t-shirts_s_s,Regular,74,10,54,18,81,7,55,25
3112331,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,5,0,3,0,2,1
3112331,ladies' HOUSE,trousers,Regular,35,7,28,7,37,5,26,11
3112331,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112331,men's HOUSE,jackets,Regular,5,3,2,3,6,3,0,5
3112331,men's HOUSE,jeans_jacket,Regular,3,0,2,1,3,0,3,0
3112331,men's HOUSE,jeans_shorts,Regular,13,2,4,8,12,3,1,11
3112331,men's HOUSE,jeans_trousers,Regular,52,8,38,14,54,11,31,22
3112331,men's HOUSE,jogging_tops,Regular,58,5,48,10,62,8,45,17
3112331,men's HOUSE,outer_jackets,Regular,33,6,3,30,33,7,23,10
3112331,men's HOUSE,polos,Regular,6,1,2,4,6,1,1,5
3112331,men's HOUSE,shirts_l_s,Regular,18,4,9,9,22,2,3,19
3112331,men's HOUSE,shirts_s_s,Regular,1,1,1,0,2,0,0,2
3112331,men's HOUSE,shorts,Regular,7,0,6,1,7,0,3,4
3112331,men's HOUSE,shorts_knitted,Regular,5,0,3,2,5,0,3,2
3112331,men's HOUSE,sweaters,Regular,9,0,9,0,10,0,8,2
3112331,men's HOUSE,t-shirts_l_s,Regular,8,1,6,2,10,1,5,5
3112331,men's HOUSE,t-shirts_s_s,Regular,88,5,72,17,105,5,70,33
3112331,men's HOUSE,t-shirts_s_s_lic,Regular,26,4,23,3,33,6,26,7
3112331,men's HOUSE,trousers,Regular,22,6,15,7,26,5,15,11
3112331,men's HOUSE,trousers_knitted,Regular,14,1,10,4,14,2,7,5
3112332,ladies' HOUSE,coats,Regular,4,0,4,0,6,0,4,0
3112332,ladies' HOUSE,dresses_knitted,Regular,8,0,1,7,9,0,2,7
3112332,ladies' HOUSE,dresses_woven,Regular,7,0,4,3,7,0,1,5
3112332,ladies' HOUSE,jackets,Regular,5,1,5,0,5,1,0,5
3112332,ladies' HOUSE,jeans_shorts,Regular,3,0,2,1,1,0,0,1
3112332,ladies' HOUSE,jeans_trousers,Regular,51,5,40,10,54,6,44,9
3112332,ladies' HOUSE,jogging_tops,Regular,37,1,32,3,42,1,33,5
3112332,ladies' HOUSE,outer_jackets,Regular,19,1,9,7,27,1,13,7
3112332,ladies' HOUSE,polar_fleecy,Regular,0,0,0,0,1,0,0,0
3112332,ladies' HOUSE,shirts_l_s,Regular,11,0,11,0,10,0,8,2
3112332,ladies' HOUSE,shirts_s_s,Regular,6,2,3,1,6,2,2,2
3112332,ladies' HOUSE,shorts,Regular,2,0,1,1,1,0,1,0
3112332,ladies' HOUSE,skirts,Regular,13,3,5,7,14,2,5,7
3112332,ladies' HOUSE,sweaters,Regular,27,0,19,7,37,0,23,14
3112332,ladies' HOUSE,t-shirts_l_s,Regular,23,1,18,4,31,2,24,6
3112332,ladies' HOUSE,t-shirts_s_s,Regular,71,16,62,3,81,18,65,12
3112332,ladies' HOUSE,t-shirts_sleeveless,Regular,5,0,3,2,3,0,1,2
3112332,ladies' HOUSE,trousers,Regular,38,3,24,12,37,3,24,12
3112332,men's HOUSE,coats,Regular,0,0,0,0,0,0,0,0
3112332,men's HOUSE,jackets,Regular,3,1,1,2,3,1,1,2
3112332,men's HOUSE,jeans_jacket,Regular,1,0,1,0,1,0,1,0
